,source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights,user_type
2183,Teacher7,idtuzbqf4m456f,directed,post_graph,4,0,0,0,4,Teacher
2185,Teacher7,idtuzbqf4m456f,directed,post_graph,4,0,0,0,4,Teacher
2219,Teacher7,idtuzu0k5vk1m8,directed,post_graph,4,0,0,0,4,Teacher
2221,Teacher7,idtuzu0k5vk1m8,directed,post_graph,4,0,0,0,4,Teacher
2223,Student12,idtuzu0k5vk1m8,directed,post_graph,4,0,0,1,5,Student
2225,Teacher7,idtuzu0k5vk1m8,directed,post_graph,4,0,0,1,5,Teacher
2255,Student21,idtuzzor86t1nw,directed,post_graph,4,0,0,0,4,Student
2257,Teacher7,idtuzzor86t1nw,directed,post_graph,4,0,0,0,4,Teacher
2259,Teacher7,idtuzzor86t1nw,directed,post_graph,4,0,0,0,4,Teacher
2261,Teacher7,idtuzzor86t1nw,directed,post_graph,4,0,0,0,4,Teacher
2358,Student33,idtv0l8ls5i229,directed,post_graph,4,0,0,0,4,Student
2360,Teacher7,idtv0l8ls5i229,directed,post_graph,4,0,0,0,4,Teacher
2362,Teacher7,idtv0l8ls5i229,directed,post_graph,4,0,0,0,4,Teacher
2364,Teacher7,idtv0l8ls5i229,directed,post_graph,4,0,0,0,4,Teacher
2722,Student32,idxdg0ib7s1136,directed,post_graph,4,0,0,0,4,Student
2724,Teacher1,idxdg0ib7s1136,directed,post_graph,4,0,0,0,4,Teacher
2726,Teacher1,idxdg0ib7s1136,directed,post_graph,4,0,0,0,4,Teacher
2728,Teacher1,idxdg0ib7s1136,directed,post_graph,4,0,0,0,4,Teacher
2934,Student55,idyzpozm3yk4y1,directed,post_graph,4,0,0,0,4,Student
2936,Student71,idyzpozm3yk4y1,directed,post_graph,4,0,0,0,4,Student
2938,Teacher2,idyzpozm3yk4y1,directed,post_graph,4,0,0,0,4,Teacher
2940,Student34,idyzpozm3yk4y1,directed,post_graph,4,0,0,0,4,Student
2995,Student77,ie00cfmttsz596,directed,post_graph,4,0,0,0,4,Student
2997,Student39,ie00cfmttsz596,directed,post_graph,4,0,0,0,4,Student
2999,Student55,ie00cfmttsz596,directed,post_graph,4,0,0,0,4,Student
3001,Student46,ie00cfmttsz596,directed,post_graph,4,0,0,0,4,Student
3108,idfybvjfkFB,ie30a4wqame7gi,directed,post_graph,4,0,0,0,4,idfybvjfkFB
3110,Student34,ie30a4wqame7gi,directed,post_graph,4,0,0,0,4,Student
3112,Student3,ie30a4wqame7gi,directed,post_graph,4,0,0,0,4,Student
3114,Student21,ie30a4wqame7gi,directed,post_graph,4,0,0,0,4,Student
3118,Teacher1,ie381dmdmpe3jl,directed,post_graph,4,0,0,0,4,Teacher
3120,Teacher1,ie381dmdmpe3jl,directed,post_graph,4,0,0,0,4,Teacher
3122,Teacher1,ie381dmdmpe3jl,directed,post_graph,4,0,0,0,4,Teacher
3124,Teacher1,ie381dmdmpe3jl,directed,post_graph,4,0,0,0,4,Teacher
3139,Student11,ie3kt3oj3tb4fn,directed,post_graph,4,0,0,0,4,Student
3141,Student45,ie3kt3oj3tb4fn,directed,post_graph,4,0,0,0,4,Student
3143,Student73,ie3kt3oj3tb4fn,directed,post_graph,4,0,0,0,4,Student
3145,Student13,ie3kt3oj3tb4fn,directed,post_graph,4,0,0,0,4,Student
3171,Student85,ie4lk8786ca2p8,directed,post_graph,4,0,0,0,4,Student
3173,Student10,ie4lk8786ca2p8,directed,post_graph,4,0,0,0,4,Student
3175,Student22,ie4lk8786ca2p8,directed,post_graph,4,0,0,0,4,Student
3177,Student37,ie4lk8786ca2p8,directed,post_graph,4,0,0,0,4,Student
3247,Student54,ie5of7cebpt42x,directed,post_graph,4,0,0,0,4,Student
3249,Student46,ie5of7cebpt42x,directed,post_graph,4,0,0,0,4,Student
3251,Student40,ie5of7cebpt42x,directed,post_graph,4,0,0,0,4,Student
3253,Student43,ie5of7cebpt42x,directed,post_graph,4,0,0,0,4,Student
3256,Student8,ie5ojql5czc4xq,directed,post_graph,4,0,0,0,4,Student
3258,idfybvjfkFB,ie5ojql5czc4xq,directed,post_graph,4,0,0,0,4,idfybvjfkFB
3307,Student71,ie66ulv6b4g2we,directed,post_graph,4,0,0,0,4,Student
3309,Student51,ie66ulv6b4g2we,directed,post_graph,4,0,0,0,4,Student
3311,Student46,ie66ulv6b4g2we,directed,post_graph,4,0,0,0,4,Student
3313,Student56,ie66ulv6b4g2we,directed,post_graph,4,0,0,0,4,Student
3321,Student51,ie6a4i5yzqjys,directed,post_graph,4,0,0,0,4,Student
3323,Student9,ie6a4i5yzqjys,directed,post_graph,4,0,0,0,4,Student
3325,Student61,ie6a4i5yzqjys,directed,post_graph,4,0,0,0,4,Student
3327,Student32,ie6a4i5yzqjys,directed,post_graph,4,0,0,0,4,Student
3712,Student17,ieg46qbdhdz4im,directed,post_graph,4,0,0,0,4,Student
3714,Student85,ieg46qbdhdz4im,directed,post_graph,4,0,0,0,4,Student
3716,Student34,ieg46qbdhdz4im,directed,post_graph,4,0,0,0,4,Student
3718,Student42,ieg46qbdhdz4im,directed,post_graph,4,0,0,0,4,Student
4030,Teacher2,ieu2symy9bw6ag,directed,post_graph,4,0,0,0,4,Teacher
4032,Student77,ieu2symy9bw6ag,directed,post_graph,4,0,0,0,4,Student
4034,Teacher2,ieu2symy9bw6ag,directed,post_graph,4,0,0,0,4,Teacher
4036,Student38,ieu2symy9bw6ag,directed,post_graph,4,0,0,0,4,Student
4119,Student1,ievo75tk5ys1zv,directed,post_graph,4,0,0,0,4,Student
4121,Student43,ievo75tk5ys1zv,directed,post_graph,4,0,0,0,4,Student
4123,Student87,ievo75tk5ys1zv,directed,post_graph,4,0,0,0,4,Student
4125,Student56,ievo75tk5ys1zv,directed,post_graph,4,0,0,0,4,Student
4304,Student40,if17ge83o0f3ge,directed,post_graph,4,0,0,0,4,Student
4306,Student65,if17ge83o0f3ge,directed,post_graph,4,0,0,0,4,Student
4308,Student34,if17ge83o0f3ge,directed,post_graph,4,0,0,0,4,Student
4310,Student95,if17ge83o0f3ge,directed,post_graph,4,0,0,0,4,Student
4432,Teacher2,if4kp3klko94s0,directed,post_graph,4,0,0,0,4,Teacher
4434,Student32,if4kp3klko94s0,directed,post_graph,4,0,0,0,4,Student
4436,Student73,if4kp3klko94s0,directed,post_graph,4,0,0,0,4,Student
4438,Student73,if4kp3klko94s0,directed,post_graph,4,0,0,0,4,Student
4586,Student61,if72c84okkj7cu,directed,post_graph,4,0,0,0,4,Student
4588,Student61,if72c84okkj7cu,directed,post_graph,4,0,0,0,4,Student
4590,Student45,if72c84okkj7cu,directed,post_graph,4,0,0,0,4,Student
4592,Student13,if72c84okkj7cu,directed,post_graph,4,0,0,0,4,Student
4623,Teacher2,if7fq9zcsxddd,directed,post_graph,4,0,0,0,4,Teacher
4625,Teacher2,if7fq9zcsxddd,directed,post_graph,4,0,0,0,4,Teacher
4627,Teacher2,if7fq9zcsxddd,directed,post_graph,4,0,0,0,4,Teacher
4629,Teacher2,if7fq9zcsxddd,directed,post_graph,4,0,0,0,4,Teacher
4632,Teacher2,if7m3o3grlx41v,directed,post_graph,4,0,0,0,4,Teacher
4634,Student73,if7m3o3grlx41v,directed,post_graph,4,0,0,0,4,Student
4636,Student24,if7m3o3grlx41v,directed,post_graph,4,0,0,0,4,Student
4638,Student34,if7m3o3grlx41v,directed,post_graph,4,0,0,0,4,Student
4664,Student73,if97p8gveci765,directed,post_graph,4,0,0,0,4,Student
4666,Student22,if97p8gveci765,directed,post_graph,4,0,0,0,4,Student
4668,Student13,if97p8gveci765,directed,post_graph,4,0,0,0,4,Student
4670,Student48,if97p8gveci765,directed,post_graph,4,0,0,0,4,Student
4686,Student33,ifaenapa86vr0,directed,post_graph,4,0,0,0,4,Student
4688,Teacher7,ifaenapa86vr0,directed,post_graph,4,0,0,0,4,Teacher
4690,Student33,ifaenapa86vr0,directed,post_graph,4,0,0,1,5,Student
4692,Student33,ifaenapa86vr0,directed,post_graph,4,0,0,1,5,Student
4738,Teacher2,ife7utn1trtvu,directed,post_graph,4,0,0,0,4,Teacher
4740,Student22,ife7utn1trtvu,directed,post_graph,4,0,0,0,4,Student
4742,Student35,ife7utn1trtvu,directed,post_graph,4,0,0,0,4,Student
4744,Student8,ife7utn1trtvu,directed,post_graph,4,0,0,0,4,Student
4812,Student2,ifigcq5fn5t1zf,directed,post_graph,4,0,0,0,4,Student
4814,Student83,ifigcq5fn5t1zf,directed,post_graph,4,0,0,0,4,Student
4816,Teacher2,ifigcq5fn5t1zf,directed,post_graph,4,0,0,0,4,Teacher
4818,Student56,ifigcq5fn5t1zf,directed,post_graph,4,0,0,0,4,Student
3117,Teacher1,ie381dmdmpe3jl,directed,post_graph,4,11,0,0,15,Teacher
1116,Teacher4,idrlsjks7ky2qm,directed,post_graph,4,3,0,0,7,Teacher
501,Student24,idlox93qedq5nt,directed,post_graph,4,43,0,0,47,Student
3107,Student85,ie30a4wqame7gi,directed,post_graph,4,48,0,0,52,Student
3306,Student6,ie66ulv6b4g2we,directed,post_graph,4,48,0,0,52,Student
4663,Student40,if97p8gveci765,directed,post_graph,4,48,0,0,52,Student
2218,Teacher7,idtuzu0k5vk1m8,directed,post_graph,4,5,0,0,9,Teacher
2254,Teacher7,idtuzzor86t1nw,directed,post_graph,4,5,0,0,9,Teacher
2721,Teacher1,idxdg0ib7s1136,directed,post_graph,4,5,0,0,9,Teacher
3355,Student95,ie781ssotvw31u,directed,post_graph,4,50,0,0,54,Student
4303,Student32,if17ge83o0f3ge,directed,post_graph,4,51,0,0,55,Student
3255,Student24,ie5ojql5czc4xq,directed,post_graph,4,53,0,0,57,Student
4737,Student77,ife7utn1trtvu,directed,post_graph,4,56,0,0,60,Student
4431,Student39,if4kp3klko94s0,directed,post_graph,4,57,0,0,61,Student
2933,Student80,idyzpozm3yk4y1,directed,post_graph,4,58,0,0,62,Student
2178,Teacher7,idtuzbqf4m456f,directed,post_graph,4,6,0,0,10,Teacher
2357,Teacher7,idtv0l8ls5i229,directed,post_graph,4,6,0,0,10,Teacher
4685,Teacher7,ifaenapa86vr0,directed,post_graph,4,7,0,0,11,Teacher
1415,Teacher2,ids67d56y3t2t8,directed,post_graph,4,70,0,0,74,Teacher
446,Student60,idko1ucj5b58j,directed,post_graph,4,71,0,0,75,Student
641,Teacher1,idqaeq93psy1jw,directed,post_graph,4,71,0,0,75,Teacher
4721,Student33,ifb39dg4jeb6vo,directed,post_graph,4,72,0,0,76,Student
4622,Teacher2,if7fq9zcsxddd,directed,post_graph,4,8,0,0,12,Teacher
311,Student51,idhbwempgx05wy,directed,post_graph,4,93,0,0,97,Student
352,Student51,idijh5p0p41577,directed,post_graph,5,0,0,0,5,Student
354,Student1,idijh5p0p41577,directed,post_graph,5,0,0,0,5,Student
356,Student86,idijh5p0p41577,directed,post_graph,5,0,0,0,5,Student
358,Teacher2,idijh5p0p41577,directed,post_graph,5,0,0,0,5,Teacher
360,Student77,idijh5p0p41577,directed,post_graph,5,0,0,0,5,Student
457,Student55,idkp7btwzv76v1,directed,post_graph,5,0,0,0,5,Student
459,Teacher7,idkp7btwzv76v1,directed,post_graph,5,0,0,0,5,Teacher
461,Student90,idkp7btwzv76v1,directed,post_graph,5,0,0,0,5,Student
463,Student24,idkp7btwzv76v1,directed,post_graph,5,0,0,0,5,Student
465,Student10,idkp7btwzv76v1,directed,post_graph,5,0,0,0,5,Student
587,Student44,idomf0rr4qg11d,directed,post_graph,5,0,0,0,5,Student
589,Student8,idomf0rr4qg11d,directed,post_graph,5,0,0,0,5,Student
591,Student34,idomf0rr4qg11d,directed,post_graph,5,0,0,0,5,Student
593,idfybvjfkFB,idomf0rr4qg11d,directed,post_graph,5,0,0,0,5,idfybvjfkFB
595,Student84,idomf0rr4qg11d,directed,post_graph,5,0,0,0,5,Student
625,Student72,idptocam3s474e,directed,post_graph,5,0,0,0,5,Student
627,Student95,idptocam3s474e,directed,post_graph,5,0,0,0,5,Student
629,Student77,idptocam3s474e,directed,post_graph,5,0,0,0,5,Student
631,Student101,idptocam3s474e,directed,post_graph,5,0,0,0,5,Student
633,Student34,idptocam3s474e,directed,post_graph,5,0,0,0,5,Student
1607,Student37,ids7g8lwumh5c4,directed,post_graph,5,0,0,1,6,Student
1609,Teacher3,ids7g8lwumh5c4,directed,post_graph,5,0,0,1,6,Teacher
1611,Teacher3,ids7g8lwumh5c4,directed,post_graph,5,0,0,1,6,Teacher
1613,Teacher3,ids7g8lwumh5c4,directed,post_graph,5,0,0,1,6,Teacher
1615,Teacher3,ids7g8lwumh5c4,directed,post_graph,5,0,0,1,6,Teacher
1653,Teacher2,ids7quj2two55l,directed,post_graph,5,0,0,0,5,Teacher
1655,Teacher2,ids7quj2two55l,directed,post_graph,5,0,0,0,5,Teacher
1657,Teacher2,ids7quj2two55l,directed,post_graph,5,0,0,0,5,Teacher
1659,Teacher2,ids7quj2two55l,directed,post_graph,5,0,0,0,5,Teacher
1661,Teacher2,ids7quj2two55l,directed,post_graph,5,0,0,0,5,Teacher
1755,Student46,ids87wv4fq438s,directed,post_graph,5,0,0,0,5,Student
1757,Teacher3,ids87wv4fq438s,directed,post_graph,5,0,0,0,5,Teacher
1759,Teacher3,ids87wv4fq438s,directed,post_graph,5,0,0,0,5,Teacher
1761,Teacher3,ids87wv4fq438s,directed,post_graph,5,0,0,1,6,Teacher
1763,Teacher3,ids87wv4fq438s,directed,post_graph,5,0,0,1,6,Teacher
1766,Teacher3,ids8eq56oem5j4,directed,post_graph,5,0,0,1,6,Teacher
1768,Teacher3,ids8eq56oem5j4,directed,post_graph,5,0,0,1,6,Teacher
1770,Teacher3,ids8eq56oem5j4,directed,post_graph,5,0,0,1,6,Teacher
1772,Teacher3,ids8eq56oem5j4,directed,post_graph,5,0,0,1,6,Teacher
1774,Teacher3,ids8eq56oem5j4,directed,post_graph,5,0,0,1,6,Teacher
1864,Student55,idsrdc8xiaf4xp,directed,post_graph,5,0,0,0,5,Student
1866,Student88,idsrdc8xiaf4xp,directed,post_graph,5,0,0,0,5,Student
1868,Student67,idsrdc8xiaf4xp,directed,post_graph,5,0,0,0,5,Student
1870,Student77,idsrdc8xiaf4xp,directed,post_graph,5,0,0,0,5,Student
1872,Student32,idsrdc8xiaf4xp,directed,post_graph,5,0,0,0,5,Student
1896,Student11,idti1wd1w8n28n,directed,post_graph,5,0,0,0,5,Student
1898,Student8,idti1wd1w8n28n,directed,post_graph,5,0,0,0,5,Student
1900,Student13,idti1wd1w8n28n,directed,post_graph,5,0,0,0,5,Student
1902,Student77,idti1wd1w8n28n,directed,post_graph,5,0,0,0,5,Student
1904,Student65,idti1wd1w8n28n,directed,post_graph,5,0,0,0,5,Student
2168,Student40,idtrv5esd971it,directed,post_graph,5,0,0,0,5,Student
2170,Student32,idtrv5esd971it,directed,post_graph,5,0,0,0,5,Student
2172,Student77,idtrv5esd971it,directed,post_graph,5,0,0,0,5,Student
2174,Student101,idtrv5esd971it,directed,post_graph,5,0,0,0,5,Student
2176,Student54,idtrv5esd971it,directed,post_graph,5,0,0,0,5,Student
2193,Student42,idtuzo8z8yk5da,directed,post_graph,5,0,0,0,5,Student
2195,Teacher7,idtuzo8z8yk5da,directed,post_graph,5,0,0,0,5,Teacher
2197,Teacher7,idtuzo8z8yk5da,directed,post_graph,5,0,0,0,5,Teacher
2199,Student42,idtuzo8z8yk5da,directed,post_graph,5,0,0,0,5,Student
2201,Teacher7,idtuzo8z8yk5da,directed,post_graph,5,0,0,1,6,Teacher
2533,Teacher1,idut4ft8zc66cx,directed,post_graph,5,0,0,0,5,Teacher
2535,Teacher1,idut4ft8zc66cx,directed,post_graph,5,0,0,0,5,Teacher
2537,Teacher1,idut4ft8zc66cx,directed,post_graph,5,0,0,0,5,Teacher
2539,Teacher1,idut4ft8zc66cx,directed,post_graph,5,0,0,0,5,Teacher
2541,Teacher1,idut4ft8zc66cx,directed,post_graph,5,0,0,0,5,Teacher
3096,Teacher2,ie1zf90pxj5213,directed,post_graph,5,0,0,0,5,Teacher
3098,Student100,ie1zf90pxj5213,directed,post_graph,5,0,0,0,5,Student
3100,Student99,ie1zf90pxj5213,directed,post_graph,5,0,0,0,5,Student
3102,Student24,ie1zf90pxj5213,directed,post_graph,5,0,0,0,5,Student
3104,Student80,ie1zf90pxj5213,directed,post_graph,5,0,0,0,5,Student
3127,Teacher1,ie382pdsyxk2am,directed,post_graph,5,0,0,0,5,Teacher
3129,Student6,ie382pdsyxk2am,directed,post_graph,5,0,0,0,5,Student
3131,Teacher1,ie382pdsyxk2am,directed,post_graph,5,0,0,0,5,Teacher
3133,Teacher1,ie382pdsyxk2am,directed,post_graph,5,0,0,0,5,Teacher
3135,Teacher1,ie382pdsyxk2am,directed,post_graph,5,0,0,0,5,Teacher
3358,Student40,ie7d5y8a3wl4vj,directed,post_graph,5,0,0,0,5,Student
3360,Student26,ie7d5y8a3wl4vj,directed,post_graph,5,0,0,0,5,Student
3362,Student54,ie7d5y8a3wl4vj,directed,post_graph,5,0,0,0,5,Student
3364,Student22,ie7d5y8a3wl4vj,directed,post_graph,5,0,0,0,5,Student
3366,Student24,ie7d5y8a3wl4vj,directed,post_graph,5,0,0,0,5,Student
3751,Student8,iegc9tymwg53u8,directed,post_graph,5,0,0,0,5,Student
3753,Student6,iegc9tymwg53u8,directed,post_graph,5,0,0,0,5,Student
3755,Student34,iegc9tymwg53u8,directed,post_graph,5,0,0,0,5,Student
3757,Student51,iegc9tymwg53u8,directed,post_graph,5,0,0,0,5,Student
3759,Student71,iegc9tymwg53u8,directed,post_graph,5,0,0,0,5,Student
3762,Student1,iegdbwduxjf1o7,directed,post_graph,5,0,0,0,5,Student
3764,Student64,iegdbwduxjf1o7,directed,post_graph,5,0,0,0,5,Student
3766,Misc3,iegdbwduxjf1o7,directed,post_graph,5,0,0,0,5,Misc
3768,Student88,iegdbwduxjf1o7,directed,post_graph,5,0,0,0,5,Student
3770,Student13,iegdbwduxjf1o7,directed,post_graph,5,0,0,0,5,Student
3802,Student22,iehe8qbtwwr703,directed,post_graph,5,0,0,0,5,Student
3804,Student6,iehe8qbtwwr703,directed,post_graph,5,0,0,0,5,Student
3806,Teacher2,iehe8qbtwwr703,directed,post_graph,5,0,0,0,5,Teacher
3808,Student9,iehe8qbtwwr703,directed,post_graph,5,0,0,0,5,Student
3810,Student8,iehe8qbtwwr703,directed,post_graph,5,0,0,0,5,Student
4049,Student35,ieuj021bzxr20z,directed,post_graph,5,0,0,0,5,Student
4051,Student1,ieuj021bzxr20z,directed,post_graph,5,0,0,0,5,Student
4053,Student8,ieuj021bzxr20z,directed,post_graph,5,0,0,0,5,Student
4055,Student38,ieuj021bzxr20z,directed,post_graph,5,0,0,0,5,Student
4057,Student3,ieuj021bzxr20z,directed,post_graph,5,0,0,0,5,Student
4541,Student42,if5pi1zwufr144,directed,post_graph,5,0,0,0,5,Student
4543,Student48,if5pi1zwufr144,directed,post_graph,5,0,0,0,5,Student
4545,Student55,if5pi1zwufr144,directed,post_graph,5,0,0,0,5,Student
4547,Student10,if5pi1zwufr144,directed,post_graph,5,0,0,0,5,Student
4549,Student46,if5pi1zwufr144,directed,post_graph,5,0,0,0,5,Student
4552,Student83,if5q28nl6d7ml,directed,post_graph,5,0,0,0,5,Student
4554,Student8,if5q28nl6d7ml,directed,post_graph,5,0,0,0,5,Student
4556,Student2,if5q28nl6d7ml,directed,post_graph,5,0,0,0,5,Student
4558,Student63,if5q28nl6d7ml,directed,post_graph,5,0,0,0,5,Student
4560,Student54,if5q28nl6d7ml,directed,post_graph,5,0,0,0,5,Student
2192,Teacher7,idtuzo8z8yk5da,directed,post_graph,5,4,0,0,9,Teacher
2532,Teacher1,idut4ft8zc66cx,directed,post_graph,5,4,0,0,9,Teacher
1754,Teacher3,ids87wv4fq438s,directed,post_graph,5,6,0,0,11,Teacher
1765,Teacher3,ids8eq56oem5j4,directed,post_graph,5,6,0,0,11,Teacher
4551,Student86,if5q28nl6d7ml,directed,post_graph,5,62,0,0,67,Student
456,Student59,idkp7btwzv76v1,directed,post_graph,5,69,0,0,74,Student
1606,Teacher3,ids7g8lwumh5c4,directed,post_graph,5,7,0,0,12,Teacher
3126,Teacher1,ie382pdsyxk2am,directed,post_graph,5,7,0,0,12,Teacher
1863,Student24,idsrdc8xiaf4xp,directed,post_graph,5,71,0,0,76,Student
624,Student34,idptocam3s474e,directed,post_graph,5,73,0,0,78,Student
1652,Teacher2,ids7quj2two55l,directed,post_graph,5,8,0,0,13,Teacher
299,Teacher2,idh1kuiuasa3cy,directed,post_graph,6,0,0,0,6,Teacher
301,Student83,idh1kuiuasa3cy,directed,post_graph,6,0,0,0,6,Student
303,Student55,idh1kuiuasa3cy,directed,post_graph,6,0,0,0,6,Student
305,Student83,idh1kuiuasa3cy,directed,post_graph,6,0,0,0,6,Student
307,Student11,idh1kuiuasa3cy,directed,post_graph,6,0,0,0,6,Student
309,Student38,idh1kuiuasa3cy,directed,post_graph,6,0,0,0,6,Student
468,Teacher2,idksc5bpary205,directed,post_graph,6,0,0,0,6,Teacher
470,Student90,idksc5bpary205,directed,post_graph,6,0,0,0,6,Student
472,Student90,idksc5bpary205,directed,post_graph,6,0,0,0,6,Student
474,Student71,idksc5bpary205,directed,post_graph,6,0,0,0,6,Student
476,Student80,idksc5bpary205,directed,post_graph,6,0,0,0,6,Student
478,Student44,idksc5bpary205,directed,post_graph,6,0,0,0,6,Student
574,Student76,idnk1x7iw8p4zz,directed,post_graph,6,0,0,0,6,Student
576,Student6,idnk1x7iw8p4zz,directed,post_graph,6,0,0,0,6,Student
578,Teacher2,idnk1x7iw8p4zz,directed,post_graph,6,0,0,0,6,Teacher
580,Student51,idnk1x7iw8p4zz,directed,post_graph,6,0,0,0,6,Student
582,Student28,idnk1x7iw8p4zz,directed,post_graph,6,0,0,0,6,Student
584,Student9,idnk1x7iw8p4zz,directed,post_graph,6,0,0,0,6,Student
1005,Teacher5,idrc2t7my1mp,directed,post_graph,6,0,0,0,6,Teacher
1007,Teacher5,idrc2t7my1mp,directed,post_graph,6,0,0,0,6,Teacher
1009,Teacher5,idrc2t7my1mp,directed,post_graph,6,0,0,0,6,Teacher
1011,Teacher5,idrc2t7my1mp,directed,post_graph,6,0,0,0,6,Teacher
1013,Teacher5,idrc2t7my1mp,directed,post_graph,6,0,0,0,6,Teacher
1015,Teacher5,idrc2t7my1mp,directed,post_graph,6,0,0,1,7,Teacher
1203,Student58,idrm0rixhes4oo,directed,post_graph,6,0,0,0,6,Student
1205,Teacher4,idrm0rixhes4oo,directed,post_graph,6,0,0,0,6,Teacher
1207,Teacher4,idrm0rixhes4oo,directed,post_graph,6,0,0,0,6,Teacher
1209,Teacher4,idrm0rixhes4oo,directed,post_graph,6,0,0,0,6,Teacher
1211,Teacher4,idrm0rixhes4oo,directed,post_graph,6,0,0,0,6,Teacher
1213,Teacher4,idrm0rixhes4oo,directed,post_graph,6,0,0,0,6,Teacher
1216,Student28,idrm2cf039r6y3,directed,post_graph,6,0,0,0,6,Student
1218,Teacher4,idrm2cf039r6y3,directed,post_graph,6,0,0,0,6,Teacher
1220,Teacher4,idrm2cf039r6y3,directed,post_graph,6,0,0,0,6,Teacher
1222,Teacher4,idrm2cf039r6y3,directed,post_graph,6,0,0,0,6,Teacher
1224,Teacher4,idrm2cf039r6y3,directed,post_graph,6,0,0,0,6,Teacher
1226,Teacher4,idrm2cf039r6y3,directed,post_graph,6,0,0,0,6,Teacher
1321,Student64,idrm9xmc5wt494,directed,post_graph,6,0,0,0,6,Student
1323,Teacher4,idrm9xmc5wt494,directed,post_graph,6,0,0,0,6,Teacher
1325,Teacher4,idrm9xmc5wt494,directed,post_graph,6,0,0,0,6,Teacher
1327,Teacher4,idrm9xmc5wt494,directed,post_graph,6,0,0,0,6,Teacher
1329,Teacher4,idrm9xmc5wt494,directed,post_graph,6,0,0,0,6,Teacher
1331,Teacher4,idrm9xmc5wt494,directed,post_graph,6,0,0,0,6,Teacher
1440,Student84,ids6udf1cth3ud,directed,post_graph,6,0,0,0,6,Student
1442,Student84,ids6udf1cth3ud,directed,post_graph,6,0,0,0,6,Student
1444,Teacher3,ids6udf1cth3ud,directed,post_graph,6,0,0,0,6,Teacher
1446,Teacher3,ids6udf1cth3ud,directed,post_graph,6,0,0,0,6,Teacher
1448,Teacher3,ids6udf1cth3ud,directed,post_graph,6,0,0,0,6,Teacher
1450,Student84,ids6udf1cth3ud,directed,post_graph,6,0,0,1,7,Student
1742,Student39,ids81mokwe1z9,directed,post_graph,6,0,0,0,6,Student
1744,Teacher3,ids81mokwe1z9,directed,post_graph,6,0,0,0,6,Teacher
1746,Teacher3,ids81mokwe1z9,directed,post_graph,6,0,0,0,6,Teacher
1748,Teacher3,ids81mokwe1z9,directed,post_graph,6,0,0,0,6,Teacher
1750,Teacher3,ids81mokwe1z9,directed,post_graph,6,0,0,0,6,Teacher
1752,Teacher3,ids81mokwe1z9,directed,post_graph,6,0,0,0,6,Teacher
1819,Student96,ids9j53coxo5zb,directed,post_graph,6,0,0,0,6,Student
1821,Teacher3,ids9j53coxo5zb,directed,post_graph,6,0,0,0,6,Teacher
1823,Student96,ids9j53coxo5zb,directed,post_graph,6,0,0,0,6,Student
1825,Teacher3,ids9j53coxo5zb,directed,post_graph,6,0,0,0,6,Teacher
1827,Teacher3,ids9j53coxo5zb,directed,post_graph,6,0,0,0,6,Teacher
1829,Teacher3,ids9j53coxo5zb,directed,post_graph,6,0,0,0,6,Teacher
1908,Student40,idtlb63exjo15k,directed,post_graph,6,0,0,0,6,Student
1910,Student34,idtlb63exjo15k,directed,post_graph,6,0,0,0,6,Student
1912,Student1,idtlb63exjo15k,directed,post_graph,6,0,0,0,6,Student
1914,Student26,idtlb63exjo15k,directed,post_graph,6,0,0,0,6,Student
1916,Student11,idtlb63exjo15k,directed,post_graph,6,0,0,0,6,Student
1918,Student77,idtlb63exjo15k,directed,post_graph,6,0,0,0,6,Student
2106,Teacher6,idtnrsk4vtt3nx,directed,post_graph,6,0,0,0,6,Teacher
2108,Teacher6,idtnrsk4vtt3nx,directed,post_graph,6,0,0,0,6,Teacher
2110,Teacher6,idtnrsk4vtt3nx,directed,post_graph,6,0,0,0,6,Teacher
2112,Teacher6,idtnrsk4vtt3nx,directed,post_graph,6,0,0,0,6,Teacher
2114,Teacher6,idtnrsk4vtt3nx,directed,post_graph,6,0,0,1,7,Teacher
2116,Teacher6,idtnrsk4vtt3nx,directed,post_graph,6,0,0,1,7,Teacher
2119,Student71,idtnwde932p4vu,directed,post_graph,6,0,0,0,6,Student
2121,Teacher6,idtnwde932p4vu,directed,post_graph,6,0,0,0,6,Teacher
2123,Teacher6,idtnwde932p4vu,directed,post_graph,6,0,0,0,6,Teacher
2125,Teacher6,idtnwde932p4vu,directed,post_graph,6,0,0,0,6,Teacher
2127,Teacher6,idtnwde932p4vu,directed,post_graph,6,0,0,0,6,Teacher
2129,Teacher6,idtnwde932p4vu,directed,post_graph,6,0,0,0,6,Teacher
2835,Student45,idxhmm5940222n,directed,post_graph,6,0,0,0,6,Student
2837,Student88,idxhmm5940222n,directed,post_graph,6,0,0,0,6,Student
2839,Student17,idxhmm5940222n,directed,post_graph,6,0,0,0,6,Student
2841,Student76,idxhmm5940222n,directed,post_graph,6,0,0,0,6,Student
2843,Student55,idxhmm5940222n,directed,post_graph,6,0,0,0,6,Student
2845,Student71,idxhmm5940222n,directed,post_graph,6,0,0,0,6,Student
2992,Student100,idzlx6gucbs7fl,directed,post_graph,6,0,0,0,6,Student
3061,Student34,ie12aping3b5i,directed,post_graph,6,0,0,0,6,Student
3063,Student11,ie12aping3b5i,directed,post_graph,6,0,0,0,6,Student
