Grader	Recipient	Score	Comment	Time Started Giving Feedback	Time Spent Giving Feedback	Meta Feedback Score	Meta Feedback Comment
Student13	Student99	1	"Hi [firstname]. I am really interested in your project which seeks to detect plagiarism on short essays. I like how you set up the issue that you are pursuing and the impact that your work will have on things overall! In terms of your project, the scope seems clear. You will compare a students submitted assignment vs previous. A question that came to mind ... what if all the assignments are plagiarized? How would this impact the results or the predictions? A thought I had since you may have that kind of correlation in there (a person who plagiarizes may have done it before). Also, how many previous assignments do you need in order to detect plagiarism? I see that you are using cosine similarity and readibility metrics. Is there research out there that talks about the successful use of cosing similarity at detecting plagiarized work? Is this also a good characteristic of plagiarized work - term-frequency similarity? Also, project wise, it sounds like you are a tad behind (I am sure that you aren't the only one). YOu wanted to the do readability metrics code and perform the linear regression - but this doesn't sound feasible yet. How is your project plan impacted on this and is your suggestion to complete things in the next couple of days feasible? Does this also impact how much time you will be able to put into your functional front end? I love your trello board. Am just concerned about your schedule as you noted that this readability code and regression code is about 20 hours of work. What happens also if your regression code does not work? Overall, that is my only concern here - schedule & features. I look forward to seeing how things go and encourage you to reach out to me should you have any questions! Cheers! - Nate [lastname] (nj[lastname]@sfu.ca)"	10/26/2015 3:19	448		
Student13	Student8	2	"Hi Chris! I really liked rea[lastname]g your progress report. Starting off with the fact that ""progress has been easier than expected"" is a great place to be in! I am also intrigued around your project scope and goals! Buil[lastname]g a game that helps the Autistic community is a powerful goal! It sounds like, to this point, you haven't got all the variations down on your jumping story. A question for you - how hard does this look to be? The same question has me curious for layouts! I like your callout on the graphics deficiency piece! It is also cool that a student volunteer to help with music! Overall, I didn't have any places where I felt the game you provided was unfair! I clicked on your link and the load time was a little slow - though that seems okay for now! I did get confused as I think I landed on a person and then went to a new level - with all the platforms too high for me! In terms of the coins, I would have loved more. The speed was perfect! And the graphics were just fine! Reminds me of some of the games I used to play in miniclip.com! Loved that soccer game! Overall, take care and good luck! If you need me to test more reach out (nj[lastname]@sfu.ca) and I am happy to do as much testing as you need! Cheers! - Nate [lastname] (P.S Amazing work already being at a working prototype)!"	10/26/2015 3:26	1147		
Student13	Student83	1	"Hi Mike! I loved reviewing your progress! It sounds amazing - getting to solve tasks using increasingly complext challenges. As I read your progress so far section, the biggest issue it sounds like it time (or life). I had the same on my own project. I like how you did rescope things for the younger audience. Did this introduce any new significant requirements that might impact your timeline in future? Like, does a younger audience need say more instruction than an older audience? Thanks also for sharing the link on teh tool that you are using! Learning that and tackling the art sound like pressing problems or challenges that you need to pursue! In terms of the feedback, I would switch from the lawn mower to the dirt bike. Lots of folks don't mow their lawns, and I know that dirt bikes, finger boards, and such, are pretty cool right now in the middle to late elementary student group. I am also thinking about the visible player characteristics. I like the thought of ""peering"" onto yourself. That said, I see the concern. I don't have a reco other than to poten[firstname]lly consider a visible player character. That might be way out of scope, but is like the difference of playing a shooter in first person or third person. Good luck and reach out directly if you want more feedback! - Nate [lastname] (nj[lastname]@sfu.ca)"	10/26/2015 3:46	465		
Student92	Student87	1	"It sounds like your past few weeks have been productive. I'm interested to see what your final project is like. I've read http://shop.oreilly.com/product/9780596529321.do Programming Collective Intelligence in the past and I found it to be very accessible and enlightening. You may have come across it already, but I found it VERY helpful in understan[lastname]g how to apply different recommendation engines."	10/26/2015 9:25	756		
Student92	Student81	1	"This an absolutely fascinating field of study. I watched a demo of Hololens during a Microsoft demo and it was mind-blowing. I'm also curious about its applications to education. Regar[lastname]g your assertion about [lastname]'s law. This is a heavily debated topic. Many think that [lastname]'s Law is broken, so this is something I think you should address. I know that Microsoft is releasing some for developers in quarter 1 of 2016. It's unfortunately that it isn't available this semester."	10/26/2015 19:28	472	7	thanks. i will research [lastname]'s Law...
Student92	Student1	1	"Sam, it looks like you're making great progress. As MOOCs become more prevalent, eventually one will have to take a hard look at this problem and try to solve it, so I am glad that you are doing the legwork! My project could make use of some of this great research, so I am eagerly awaiting your research results. One really useful thing to see would be some efforts that some organizations have already tried to address these issues and their fin[lastname]gs, if available. Best of luck. -[firstname]"	10/26/2015 19:36	325	7	
Student92	Student86	1	"It looks like you are chugging along. Gathering live data is difficult so I applaud the strides you guys have already made. I've taught programming to young students myself and have found that it can be quite challenging for both teacher and students. I think gamification is great. I've generally found that the hardest part of this experience is the abstract nature of programming concepts, which are much unlike things they've learned before. Best of luck!"	10/26/2015 19:42	300		
Student1	Student25	1	"Hi [firstname], yes I would include a lot of diagrams and screenshots. Not only does it help us better understand your work, but I've noticed that graders for OMSCS courses generally give better [firstname]s to papers with more visual aids."	10/26/2015 9:58	243		
Student1	Student52	2	"Wow that is a lot of great research on the subject! It is a huge field, and it's smart to narrow your focus to fit the confines of the time left in the course. A very interesting project, I look forward to seeing the results!"	10/26/2015 10:02	301	7	
Student1	Student73	2	"Looks like you've been really getting things done, which is great! Have you considered ad[lastname]g the courses for specialties that have not been created as grayed out or [firstname]ing them as ""pen[lastname]g""?"	10/26/2015 10:07	216		
Student1	Student35	2	"Great breakdown of your timeline and concept. Have you considered any ways that a student might ""game"" the process to show more contribution than they actually have done? For example, more lines of code to do very simple tasks or perhaps making code needlessly complicated to show a higher ranking?"	10/26/2015 10:11	264		
Student8	Student99	1	"It would be definitely be interesting to run this code against all of the essays people have written in this class. One thing I have learned is that back in high school writing some of those essays seemed like such a daunting task... but now I could probably write those essays in a matter of an hour at most. Maybe it was because I was just starting to write, but that definitely was something that I could see contributing to people wanting to cheat. Even in college it still felt harder than it should have. However, once I got into this program I found it fairly easy to write most of the essay's I have had to write.. Maybe this is due to my increase in interest in the topics themselves, I can't really say. Either way it will be interesting to see where this goes."	10/26/2015 10:06	507		
Student8	Student85	1	"This seems like something interesting. I like that, while maybe not finished, it looks fairly clean. The different types of questions is a plus as well. I would be interesting to see how other types of things are added in other than math but in some cases that may not be too hard to have. Another thing that I liked...was the puns.... at least they appear to be puns, the 1 - [lastname] class.... and if not.. then maybe you should keep them..haha. Either way, I also do agree that the more we can give teachers the ability to target struggling students the better in the long run. In general anything that can maximize people's time is valuable in my eyes."	10/26/2015 11:12	1417	5	
Student8	Student7	2	"One of the best things I read in this was, ""Teach them how to learn"". I can't stress enough how important that is, especially with programming. I think too many people say, just do things and you will get better. That doesn't work for everyone and its really not a fair thing to say in general. While for me, iOS learning isn't high on my list, I feel that if a great curriculum has been created, it should be able to duplicated to other languages and what not. Rea[lastname]g your approach is something I really enjoy . In the end, I think too many things are tailored to people who already seem to , get it, as opposed to those who might need a bit more guidance, so this I like."	10/26/2015 12:52	559		
Student8	Student97	1	Something that can help people get jobs is awesome I feel. Overall it seems that you are on pace. I would like to see more descriptions of what is here so I can get a better idea of the whole project.	10/26/2015 13:01	199		
Student9	Student49	1	"There isn't much for me to comment on here. It sounds like a lot of things are happening, but waterfall style - I suppose this kind of write up makes me wonder if enough time is being allocating to validating the idea, vs setting up a lot of IT. It would be a shame if half the project time is spent setting up databases and apache config before testing the actual idea - or maybe all of this is required to even test the idea."	10/26/2015 11:39	542		
Student9	Student16	1	"I'm glad you shared your concerns. Is there a way to test the central value of the idea without writing the whole back-end? E.g. can you build the front-end first and just assume the back end will work? I think there is a lot of value in prototyping a UI/UX to completion, and perhaps less in a fully flushed out back end."	10/26/2015 11:48	230	6	
Student9	Student36	1	"I don't have a lot of context, and I'm not quite sure what I can offer. I like that you are working iteratively - many people are not and it concerns me. It does seem a shame you can't get the data you need from Piazza - I wonder if there are any strings that can be pulled. Is there some other workaround (ask students in the class to gather their own data for you from their own account?). My own metric for my work is - is this something I would demand if I were assigned project X. For instance, I'm interested in developing educational games, but I really don't know much about the current thinking in learning in games, so I'm using this project to study some games I really feel like I learned a lot from - and trying to synthesize that into a working model. Is there a similar approach you can take? Assume you want to build something - what does the report look like that answers the hard questions?"	10/26/2015 21:13	351	5	
Student9	Student78	1	"So this sounds like a neat start - but can you go further with the affect? If you know a student understands addition and subtraction, but gets frustrated with multiplication, can you bring up a lesson on multiplication? If a student has answered 2 X 4 correctly, but fails on 4 x 2, can you bring up the commutative property? I like the simple inputs, but can you devise a system that actually understands why a student is having trouble?"	10/26/2015 21:19	233		
Student45	Student42	1	"The mockup link seems to be broken, i got an error. Other than that, you looks like the team has a good start and has a plan in place to tackle the various components of the project. I also don't see Appendix C in the document."	10/26/2015 12:04	533		
Student45	Student64	2	"This is a great progress report, especially in terms of the fin[lastname]gs. I think the team is doing a great job. Please keep it up. I often come across the point that major issue with students in low-income communities is the lack of parental involvement in their education. It will be great if you can confirm this as a fact in your report by talking to some parents, if possible. Even low-income families have access to TV and internet. Instead of watching TV, they can put on learning games. It will be interesting to see how those parents can be encouraged to be more involved. Are schools making any effort to reach out to such parents and encourage them?"	10/26/2015 12:13	706		
Student45	Student40	1	"When I try to see the videos, I get an error - ""An error occurred, please try again later!"". I am assuming that ""X"" sign means its completed and ""~"" means its still pen[lastname]g, is it a safe assumption? I would have liked to see a bit more details on report, hopefully in next report."	10/26/2015 12:28	251		
Student45	Student80	1	"I played and it worked on my browser, i used Chrome. I am a little confused, i think for a game, its interface is little monotonic and it doesn't feel like I was plying a game. I guess ad[lastname]g more color and stating the no of points I have every time will be more helpful. Overall, you have made great progress! Good job."	10/26/2015 12:36	174	6	trying the game is helpful! sentiment is something I can't simulate. Helpful feedbeck!
Student96	Student34	1	"This is fascinating. I'm curious how the ""optional"" part plays out in the results. For example, it might be the students that go ""above and beyond"" are the ones that will use Peer Feedback and may also get better grades. Perhaps it could be separated out to chart the ones that submitted all Peer Feedback and the ones that answered some as different groups. Anyway, I hope the project goes well. This is a great idea and I can see how it could give immediate feedback to the program."	10/26/2015 12:14	201	5	Clearly gave it some real consideration
Student96	Student55	2	"Wow, great project. Mine hit the reality rocks as well. 1) I would first add the ability to enter my past courses and what I should take next to meet different concentration tracks. 2) I would also add the ability to look at the new courses that are available (and their registered/waitlist numbers even if you have to enter it manually). 3) I would add the ability to rate courses along 3-4 axis such as difficulty, enjoyment, has exams, has teams and display it to people reviewing courses to take. You could maybe also add the ability to enter a grade and/or comment. Then copy in a few reviews from the Google spreadsheet so every course has some data."	10/26/2015 12:18	381		
Student96	Student50	2	Great survey! I'm curious what you can distill out from the data going further. I'll look forward to seeing your final report as there is something of value here.	10/26/2015 12:24	109		
Student96	Student91	1	"It sounds like you picked a very challenging project. I'm curious how it is going. In case it is useful, I often use Selenium as a test environment. It has the ability to remote control browsers for test purposes. Though I don't remember the full details of your project so I may be off base."	10/26/2015 12:26	122		
Student51	Student17	1	Seeing all your courses on one page would be well welcome addition. You use to be able to see that type of thing in the Piazza Phone Apps but they took it away. My main suggestion would be to come up with a way to compare your different lay out ideas with Piazza. Maybe that's as simple as number of clicks it takes to preform something and a list of tasks to compare. Tasks I would consider would be: 1. Ask a Question on an Assigment 2. Check back for an Answer 3. Share a Link 4. Survey the Class 5. Follow the Prof/TA - View what TA and Prof have been posting. 6. Follow a Student - View what a certin Student has bene posting. 7. Catch up with every thing new since last login. 8. Follow a topic 9. Ignore a topic. 10. Find whats most important between two or more classes 11. Check to make sure someone hasn't already asked a question before assking.	10/26/2015 12:20	724		
Student51	Student71	2	I'm biased but I like this project. Best of Luck	10/26/2015 21:32	85	7	
Student51	Student3	1	"First off, looks like your making great progress since the last time I reviewed one of your submissions. In terms of your questions, the style of bulleted list depends a lot , not seeing yours specifically I don't lean either way. On the Intro I would suggest to be just long enough to cover the five w's. Who, What, Why and possibly How and Where and When. Non Technical Pictures are probably good, Technical depends on your audience. In terms of your task 3 section, have you considered comparing it to something they might know? Maybe a comparison table with things like Bus/Fleet operations, Buil[lastname]g Maintenance, Food Service or even athletics. Hopefully most administrations would under stand the importance of not having just teachers do those type of things."	10/26/2015 21:35	649	7	Interesting. Comparing IT to other similar school services is a helpful idea.
Student51	Student75	1	"You seem to have a well documented design for what I'm assuming is a class registration system. However with out your proposal and any of the user story, its hard to give you any useful feedback. You do seem to be on track for your Project Milestones."	10/26/2015 21:32	1902		
Student85	Student41	1	"Pretty cool, [firstname] - you're working with some technologies I've always wanted to try out! A question that comes to mind immediately is where does the list of SMEs come from and how they are related to a given course? I hate to say this, but have you considered falling back to email as the communications mechanism instead of SMS? I know it's so 1990s, but the availability of a Subject line as well as inclu[lastname]g the thread content in the message would help with your issue linking questions and answers. From the SME perspective, it would also benefit me as I could set up a custom address to use in my SME role that's distinct from the rest of my life (or even an address per course I'm SMEing). Good luck!"	10/26/2015 12:47	768		
Student85	Student97	1	"[firstname], it sounds like you have a solid foundation for your project and are following a good plan. I was wondering, what standard/format will you use to present your course material to the learner? If you haven't considered SCORM or the Tin Can API, you might consider looking at those options. Do you plan to require a login? If so, can I ""log in with Facebook"" or do I have to create an account with your site? Another question is, what are the creden[firstname]ls behind learnsecurity.co's instructors? And lastly, your site might benefit from a native English speaker's review, if it is to support an English-speaking audience."	10/26/2015 13:06	797		
Student85	Student7	1	"Hi Ben. Are going to be writing your own content for the training topics? Or are you provi[lastname]g more of curated link service? Sorry, it's not clear from this paper alone. It would be really cool if your site could be the Swift version of JSFiddle!"	10/26/2015 16:12	238		
Student85	Student10	2	"This is a very nice project, [firstname] - good work! As a user of the application, my request would be to implement ""Logon with Facebook"", et al, so I don't have to establish yet another account/password. Good luck!"	10/26/2015 16:17	265		
Student71	Student56	1	"Look at it as if you are a lawyer. A lawyer will anticipate the arguments of the opponent and prepare the case as such. You need to play devil's advocate on the arguments for standardized testing as well as what the supporters of it might see as flaws in your plan. Play the defense though, not the prosecutor. Give enough reasonable doubt in their case that your case can be considered as a plausible alternative. This isn't about being right, it is about continuing the discussion and offering plausible alternatives. We don't grow our knowledge without questions."	10/26/2015 12:04	4052		
Student71	Misc3	2	This is a fascinating project but kind of out of areas of expertise. I do like your idea of pushing some of the ladder logic iteration to the UI via a web worker to deal with threa[lastname]g issues.	10/27/2015 15:31	1488		
Student71	Student60	1	"Great idea and good architectural approach. I would do the external auth. You may also (and perhaps you have) want to consider AI algorithms for aid in selection of study buddies. For example, if a student doesn't select certain suggested buddies, perhaps the system can use information about those buddies to tweak the student's preferences."	10/27/2015 15:55	13118		
Student71	Student4	1		10/27/2015 19:34	594		
Student77	Student36	0	"I think this is a good summary of the work that's been done, but I would love to hear about (even intermediate!) results from this work. For example, you've been sen[lastname]g out a survey--any ini[firstname]l fin[lastname]gs that surprised you? Anything that you didn't expect in the data? Additionally, your questions are very mentor-specific: I can't really tell you whether you can adjust your focus and timeline (as this is an agreement that is between you and your mentor!). I would have liked to help with questions you had specifically aimed at your peers."	10/26/2015 14:48	174	5	
Student77	Student53	1	"Sounds like you've made some good progress, but I would caution (as someone buil[lastname]g an app as well!) that the development process may take longer than you plan and I'm surprised you haven't started buil[lastname]g out an app from the mocks you shared. My suggestion/recommendation would be to do less requirements gathering and dive into the code! Launch and iterate based on feedback (i.e.: switch to agile methodology instead of waterfall). I like that you shared the interactive mockups, my one suggestion for this product would be to make the ""dashboard"" view more than just a table. Imagine you have a class of 35+ students, as many classrooms do. Getting all the data presented in a table with no differen[firstname]ting way to view/highlight/filter stats might render the product not beneficial for teachers."	10/26/2015 14:52	179		
Student77	Student9	1	"This sounds like a fun undertaking--playing video games for hours a week? I should have done this for the class :)! All kid[lastname]g aside, I do think that the games you outlined seem compelling (I myself am more drawn to the flight game). It's interesting that your proposing games that have different goals (one is to teach something relatively technical like aeronautics, the other's learning goals is around private vs. mass fishing, the environment etc). In terms of your final project, it might be worth categorizing the type of goals a game can have (technical, social, etc) and discuss common themes or architectures that each of those ""types"" should contain (i.e., technical goals should always include XYZ, where social-oriented games should include ABC)."	10/26/2015 14:48	884		
Student77	Student16	1	"Sorry to hear that you're struggling [lastname]. I am also buil[lastname]g a mobile app and figured I could share some learnings to help you get a MVP (minimum viable product) up and running quickly: * Scope back and set clear limits: Instead of doing Android AND iOS, just choose one. Since you have a Mac, using Xcode allows for super quick iOS development (leverage the storyboard!) and Swift is a very easy language to pick up (similar to python in its readability, with splashes of C ;)). * Use a tool like Parse (parse.com) for your backend--they have great documentation for integrating with variable platforms (iOS included, but Android and JS included). All you have to do is set up the databases within their easy-to-use UI and voila! Much easier than buil[lastname]g it out yourself and then writing an API to handle requests and queries. * Go agile: don't try to build the entire app + functionality in one-go. Choose a very bare-bones v1 of the app and build that. Then build ontop of it each week. For example, I'm buil[lastname]g an app that allows you to share content with your classmates (articles, webpages, etc) and you can upvote, comment, interact with those articles on a mobile app. The first version of my app had only a tableview of dummy data: proof that I could get it working! Then I tackled populating the table with real data. Then ad[lastname]g the ability to like/comment on it. THEN making the UI pretty! Let me know if you have any questions (Student77). Happy to expand on any of the ideas above!"	10/26/2015 14:48	1294	6	
Student93	Student70	1	"I think you have made a good progress and the mockup is very lovely. The report seemed very short to me, but I don't think it is missing any crucial information. I would have been interesting in seeing what challenges have you faced and how did you address them. (and btw, the appendix C with design specification is not available)"	10/26/2015 15:30	368		
Student93	Student82	1	"Hi [firstname], I really liked your progress update -- everything what I would have asked for: summary of what the project is, some challenges in the implementation, scope [lastname]es and questions. Really it was great and very compactly delivered (the list technologies used in the prototype is intimidating :)) Regar[lastname]g your questions...no such luck. I was not able to access your cite. I was able to submit my email address to receive an url, however no information was sent to me. Ping me in the discussions here if you want me to retry in case the login was temporarily unavailable."	10/26/2015 15:36	1558	7	
Student93	Student63	1	"Hi Yi-Chen, I am not big on online games (even if it is for educational purpose), so I am not sure if my feedback is helpful. BUT... I do love physics and I think you could do a lot of interesting stuff with it. I recommend picking a variety of activities as a good examples to explain the concepts of physics. For example, it is very typical to choose a basketball game since it explains the trajectories and kinematic equations very well. How about trying something crazier? Flying Trapeze? Acrobatics? Dancing? Also, there are too many equations on the same page. If you are targeting kids, they will get distracted very fast. Also is there any feedback in the system? Sorry, I do not have any technical feedback on the game design. It looks good what you have done so far! Student93"	10/28/2015 16:53	31		
Student93	Student90	1	"Hi [firstname], I like the idea of handling this project as a proposal to a software design and I really like the subject of your research. My focus is also on helping individuals with disabilities, however the area is drastically different. So, the idea is great...But I wasn't able to see the connection between holons and your concept of designing a software to aid children with the help of music therapy. In my mind, these two pieces remained largely disconnected (it could also be due to the fact of not being fully aware of your conceptual proposal). I am hoping the trailer would clarify a lot of things for me. Meanwhile my only suggestions is to describe your progress in larger detail and not necessarily for peers benefit only(although that is important). Very often I find gap in my reasoning as I dive into the details."	10/28/2015 20:54	711	7	
Student86	Student39	2	"Great tool and I am sure it would be useful to high school students. Though we only are given few weeks for developing this app, your UI mockups looks professional. Architecture/design explanations look great. Good luck."	10/26/2015 16:24	217		
Student86	Student48	1	Good progress you have made so far. The survey idea look neat and I am sure you will be able to gather some useful data from the survey. Good luck.	10/26/2015 16:30	111		
Student86	Student44	1	"I am seeing only the task list and I do not see any other write-up of the research details. so it is difficult for me to rate your progress on your research. By looking at the task list completion, You have made considerable progress -- Good luck."	10/26/2015 16:34	719		
Student86	Student5	1	Great progress on data model and rest api designs. I would have liked to see the full feature list and what is completed and what is yet to be done to get an idea about the entire progress. Great Job. All the best.	10/26/2015 16:46	193		
Student43	Student8	1	"Hi Chris, nice work so far. Not sure I have anything to add to your content, but I did do a little testing of your game. I think things are good from your questions. However, I did notice a couple things: - when I landed on a person, it went to the second screen, not sure if that is expected - on the second screen, the trampoline didn't work - on the first screen, when I reached the end, my character then went nuts scrolling and jumping back and forth, eventually en[lastname]g up in a loop of ""bouncing"" between to people sprites"	10/26/2015 16:31	661		
Student43	Student98	1	"I could see how this information could be useful but I do wonder if some parents would be unwilling to provide all this information. I think you should also include questions about family structure, like how many kids (b[lastname]ers/sisters) and ages. What is the student's birth order within the siblings. Perhaps also some additional personal interest questions, like is there a subject you are interested in that the school doesn't currently offer, etc."	10/26/2015 16:42	449		
Student43	Student13	1	"I don't know if this would have any bearing on or addition to your research but since you have data on video watching, does that include what time of day a person watches the videos (in respect to a student's timezone)? Could you infer/determine if someone is watching during the day (while at work) or at home at night, and/or during the weekday or weekends. Does that imply any difference in level of focus and correlate to any differences in performance?"	10/26/2015 16:49	476		
Student43	Student83	1	"I think your project is really interesting. As I understand it, It's basically teaching root cause analysis through a game. And that is a skill that I think even many adults are not that good at. You mentioned the lawnmower and I too would question that as one of the scena[lastname], only b/c I could see that it could then inadvertently encourage a kid to then do something similar with a real lawnmower and hurt themselves. Maybe not a valid concern, but that is the first thing I thought of. Maybe another item could be determining why a printer isn't printing?"	10/26/2015 16:57	821		
Student28	Student72	1	"Looks like you made good progress on the project. Since this is targeted for kids, do you have any plan to involve some at user acceptance testing phase? It should be fun to see how a kid may use the app. Good luck with the project!"	10/26/2015 17:18	391	5	Liked your comment about using kids in the user acceptance phase.
Student28	Student100	1	"Looks like your team made good progress. It would've been nice to include some screen shots, even incomplete to showcase what you've done. Keep up the good work!"	10/26/2015 17:25	119		
Student28	Student81	0	Looks like you submitted a draft document instead of progress report.	10/26/2015 17:28	124	6	that is true
Student28	Student95	2	"Wow, [firstname], this is very cool! I have been wanting to build a robot since taking AI for Robotics class, but only gotten time to tried one of those simple prepackaged solar power one. Looking forward to seeing your end product. Good luck with it!"	10/26/2015 17:30	272		
Student61	Student6	0	"Summary - please state why linac training with actual device may not be safe (I know why but not many other folks may not identify what may be dangerous about practicing with a linear accelerator) The past three weeks - I have worked with Matlab in the past and found it very forgiving. I assume you have had issues with a GUI, but you refer to it as UI only. Please try looking for GUI implementation, unless I am not interpreting this paragraph correctly. Upcoming schedule - Who are the training staff? No problem if you cant say. Sounds like a great project! Looks like you have had issues (as I have too) and you are in the process of working around to make it happen! Rock on!"	10/26/2015 19:35	683	6	"Yeah, great feedback. I should have explained things out a lot more."
Student61	Student26	0	Wish I had a complete summary of tasks... Really interested in how you are using [lastname]trap and angularJS (no code snippets??? :(((((). I really would have liked to see if what you have done so far has [lastname]ed your ini[firstname]l assumptions. Sounds like you are well on the way to have a prototype product and I look forward to seeing more!	10/26/2015 19:47	535	6	"Yes I agree; there should have been lots of resources but seem unfortunately those didn't make it to this pdf. Also, I see the link to the demo site is in the progress report; on there you can do inspect element and preview the site."
Student61	Student101	0	"I am very concerned that you are still awaiting approval from both contacts. Do you have a back up plan if they do not get approval in a timely manner? It was not clear to me the INTENT of your questions in the questionnaire( this may be because I did not have your ini[firstname]l hypothesis or ini[firstname]l proposal). I like that you have a backup for pen and paper and suggest you add a phone questionnaire, or even mobile questionnaire as I have found some people do not associate their cell phone with internet or technology. Perhaps a test message that takes them to a mobile friendly survey site?"	10/26/2015 19:56	610	7	
Student61	Student58	0	"First - I am soooo excited to get to see your progress report!!!!! Second - I would like to see a rehash of your ini[firstname]l hypothesis. And maybe a side by side on anything you expected that was different? Perhaps a what you expected, what you got, what is different (if any?), and why you think it if different column? Third - Could you extract the data through [lastname]scripts instead of manually viewing data? Last - Do you have a mechanism for abnormal performance? Example: I would like to take a class in the spring yet I know I will not have a readily available internet connection during April and May. If I take a class and take a hit for that (due to work) how would that figure into you hypothesis and data set?"	10/26/2015 20:06	1503		
Student10	Student26	1	Sounds like you are well under way and have a good sense of what you have to work on. AngularJS and [lastname]trap make for a powerful pair. Do you have a good plan for testing it?	10/26/2015 19:55	268	6	"Let me say, I know the tools i need to test it"
Student10	Student41	1	"Twilio should give you the sender To/From inside the request when it posts to your server on receiving a message. You should be able to use this to associate with the proper ID. Then in Twilio you'll associate the phone number with this URL on your account page. In terms of associating a question with an answer - I don't think you want to do that, since users won't strictly reply to messages in order. So it probably makes sense to leave your model loose, and sort later on things like time."	10/26/2015 20:00	626		
Student10	Student61	1	"This sounds like a really nice idea. If I understand correctly, you're trying to automatically figure out how much programming knowledge is used in a given course. You might want to parse free text too - for example, a course might discuss specific algorithms and so on. Also, have you put any thought into how you will distinguish between courses introducing new concepts and ones that expect that knowledge coming into the course? Anyway, sounds like you're making good progress - good luck."	10/26/2015 20:10	278	6	"Yes I have thought about that but it is really beyond what I can accomplish in the time frame. I think I need to reiterate that due to time and other factors I want to limit the ini[firstname]l implementation to a syntax only approach. Would love to classify specific algorithms, just not feasible right now."
Student10	Student6	1	"Great - I remember reviewing one of your earlier documents, and it still sounds like a great idea. I'm glad that you are taking the direct approach in tackling this, and it sounds like you really understand the problem. Good call cutting features to focus on the core. Best of luck."	10/26/2015 20:15	489	4	
Student100	Student19	0	Sorry. Not too much to say regar[lastname]g a progress report. Sounds like you've got an interesting project and that you are making some good technical strides. Good luck getting past your writer's block.	10/26/2015 20:50	586		
Student100	Student81	0	"Was expecting this to be a 500 word progress report rather than a draft of your paper. Not really sure what's yours and what's copy/paste from sources. As this is an academic paper, you may wish to avoid informal phrases and conjecture."	10/26/2015 21:00	950	7	Thanks I will look at revising accor[lastname]gly
Student100	Student95	0	Wow. You've made a ton of progress on this. Can't wait to see the final products.	10/26/2015 21:16	1128		
Student100	Student72	0	"Was thinking this was just supposed to be the 500 word status report. Regardless, looks as though you are making good progress. I think the move to Cordova was a wise one. Not sure about paper.js. Great animation and vector library. But I don't know if it supports multi-touch. It might be able to be hacked to do so, but I'd imagine that you'd want multi-touch support. Even if a kid only uses one finger (i.e., you don't want to enable shape rotation), you'd still want to be able to tolerate a second or third finger or thumb being on the screen while the ""main"" finger drags. By default, the mouse events just pick the first (or most recent) touch. Might be a usability issue. EaselJS might be an alternative. Check out http://fabianirsara.com/2014/09/30/multitouch-gesture-[lastname]sformations-with-easeljs/"	10/26/2015 22:43	48	6	Appreciated [firstname]'s feedback on multi-touch. I'll add that to my test plan right away. :)
Student7	Student6	1	It looks like you are working hard and making good progress toward your goal. It sounds like you are learning a lot about Matlab as you create your UI.	10/26/2015 21:03	176	4	
Student7	Student10	1	"I like your project idea of an environment to practice Chinese. You have accomplished a lot over the past few weeks: authentication, database setup, UI styling. I like the UI of the web pages. It seems like you are in good shape to deliver the project by the end of the semester."	10/26/2015 21:10	949		
Student7	Student41	1	"It sounds like you are making good progress on the project. I don't have much experience with SMS messaging servers. Sen[lastname]g the ID of the question as part of the answer text as you mentioned is the only way I can think of to associate an answer with a question purely through SMS. This is probably outside the scope of your project, but with an iOS push notification (https://developer.apple.com/library/ios/documentation/NetworkingInternet/Conceptual/RemoteNotificationsPG/Chapters/ApplePushService.html) you would be able to associate metadata like the question ID with the answer message. The drawback would be that you need an iOS app to be able to use Apple's push notification service and the expert answering the question would need an iPhone or iPad."	10/26/2015 21:25	1189		
Student7	Student61	1	"You have done a lot of good planning over the first few weeks. As you mentioned, I think your biggest obstacle will be the amount of time you will need to spend watching videos and listening for key terms."	10/26/2015 21:45	2499	4	Wish I could get some feedback on my UML.
Student29	Student17	1	"I did not see your original proposal, so I don't know if you are on track or not. I would probably use this in conjunction with Piazza until I felt confident navigating in it. Piazza is overwhelming, but it has the option to group posts by unread, following, categories, etc. Can you incorporate that into Aperta? I think if it offered the same ""deep dive"" possibilities as Piazza (meaning you can follow a whole post all the way down, have email notifications, etc), it would be a viable product. Looks good."	10/26/2015 21:18	277		
Student29	Student24	2	"Very good progress. I was unable to see the original proposal, but looks like you are tracking well ahead of schedule. I liked the extensive breakdown of accomplishments and what remains to be done. I tried the URL, but it did not work for me - no biggie. Looking forward to seeing the finished product."	10/26/2015 21:29	249	6	Thanks for encouragement [firstname].
Student29	Student18	1	"I liked the detailed breakdown of what has been accomplished. Since I did not see the original proposal, it would have been good to say how you are tracking against your plan."	10/26/2015 21:34	161		
Student29	Student51	2	"I would buy this app when it's done. I can't suggest any improvements, very good job. I like that you gave a detailed description of your status, described the conference with the Professor (and the upcoming conference), testing, and even the challenges. First rate project all around."	10/26/2015 21:36	303		
Student83	Student97	1	"It sounds like your project is progressing well. I'm surprised that learnsecurity.co was available as a domain, nice find. This feedback isn't necessarily related to the progress report, but - do you have a plan for keeping the curriculum up to date with this platform? Security is a domain that moves so quickly that the content will need to be consistently updated. I thought about this because the progress report mentions guidance from OWASP, but I'm certain that guidance is updated frequently."	10/26/2015 21:49	1328		
